CONNECTION,MSG_NAME,DATA_TYPE,FIELD_NAME,DESCRIPTION,UNITS,DIM,INIT_VALUE,RANGE_LOW,RANGE_HIGH,REMARKS,BYTE_OFFSET,BIT_OFFSET
udpConn3,TM10144,U64,mtVar09145,mtVar09145,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42344,0
udpConn3,TM10145,U64,mtVar09146,mtVar09146,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42352,0
udpConn3,TM10146,U64,mtVar09147,mtVar09147,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42360,0
udpConn3,TM10147,U64,mtVar09148,mtVar09148,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42368,0
udpConn3,TM10148,U64,mtVar09149,mtVar09149,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42376,0
udpConn3,TM10149,U64,mtVar09150,mtVar09150,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42384,0
udpConn3,TM10150,U64,mtVar09151,mtVar09151,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42392,0
udpConn3,TM10151,U64,mtVar09152,mtVar09152,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42400,0
udpConn3,TM10152,U64,mtVar09153,mtVar09153,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42408,0
udpConn3,TM10153,U64,mtVar09154,mtVar09154,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42416,0
udpConn3,TM10154,U64,mtVar09155,mtVar09155,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42424,0
udpConn3,TM10155,U64,mtVar09156,mtVar09156,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42432,0
udpConn3,TM10156,U64,mtVar09157,mtVar09157,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42440,0
udpConn3,TM10157,U64,mtVar09158,mtVar09158,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42448,0
udpConn3,TM10158,U64,mtVar09159,mtVar09159,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42456,0
udpConn3,TM10159,U64,mtVar09160,mtVar09160,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42464,0
udpConn3,TM10160,U64,mtVar09161,mtVar09161,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42472,0
udpConn3,TM10161,U64,mtVar09162,mtVar09162,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42480,0
udpConn3,TM10162,U1,mtVar09163,mtVar09163,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,0
udpConn3,TM10163,U1,mtVar09164,mtVar09164,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,1
udpConn3,TM10164,U1,mtVar09165,mtVar09165,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,2
udpConn3,TM10165,U1,mtVar09166,mtVar09166,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,3
udpConn3,TM10166,U1,mtVar09167,mtVar09167,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,4
udpConn3,TM10167,U1,mtVar09168,mtVar09168,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,5
udpConn3,TM10168,U1,mtVar09169,mtVar09169,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,6
udpConn3,TM10169,U1,mtVar09170,mtVar09170,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42488,7
udpConn3,TM10170,U1,mtVar09171,mtVar09171,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,0
udpConn3,TM10171,U1,mtVar09172,mtVar09172,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,1
udpConn3,TM10172,U1,mtVar09173,mtVar09173,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,2
udpConn3,TM10173,U1,mtVar09174,mtVar09174,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,3
udpConn3,TM10174,U1,mtVar09175,mtVar09175,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,4
udpConn3,TM10175,U1,mtVar09176,mtVar09176,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,5
udpConn3,TM10176,U1,mtVar09177,mtVar09177,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,6
udpConn3,TM10177,U1,mtVar09178,mtVar09178,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42489,7
udpConn3,TM10178,U1,mtVar09179,mtVar09179,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,0
udpConn3,TM10179,U1,mtVar09180,mtVar09180,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,1
udpConn3,TM10180,U1,mtVar09181,mtVar09181,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,2
udpConn3,TM10181,U1,mtVar09182,mtVar09182,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,3
udpConn3,TM10182,U1,mtVar09183,mtVar09183,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,4
udpConn3,TM10183,U1,mtVar09184,mtVar09184,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,5
udpConn3,TM10184,U1,mtVar09185,mtVar09185,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,6
udpConn3,TM10185,S32,mtVar09186,mtVar09186,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42490,7
udpConn3,TM10186,S32,mtVar09187,mtVar09187,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42494,0
udpConn3,TM10187,S32,mtVar09188,mtVar09188,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42498,0
udpConn3,TM10188,S32,mtVar09189,mtVar09189,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42502,0
udpConn3,TM10189,S32,mtVar09190,mtVar09190,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42506,0
udpConn3,TM10190,S32,mtVar09191,mtVar09191,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42510,0
udpConn3,TM10191,S32,mtVar09192,mtVar09192,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42514,0
udpConn3,TM10192,S32,mtVar09193,mtVar09193,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42518,0
udpConn3,TM10193,S32,mtVar09194,mtVar09194,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42522,0
udpConn3,TM10194,S32,mtVar09195,mtVar09195,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42526,0
udpConn3,TM10195,S32,mtVar09196,mtVar09196,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42530,0
udpConn3,TM10196,S32,mtVar09197,mtVar09197,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42534,0
udpConn3,TM10197,S32,mtVar09198,mtVar09198,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42538,0
udpConn3,TM10198,S32,mtVar09199,mtVar09199,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42542,0
udpConn3,TM10199,S32,mtVar09200,mtVar09200,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42546,0
udpConn3,TM10200,S32,mtVar09201,mtVar09201,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42550,0
udpConn3,TM10201,S32,mtVar09202,mtVar09202,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42554,0
udpConn3,TM10202,S32,mtVar09203,mtVar09203,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42558,0
udpConn3,TM10203,S32,mtVar09204,mtVar09204,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42562,0
udpConn3,TM10204,S32,mtVar09205,mtVar09205,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42566,0
udpConn3,TM10205,S64,mtVar09206,mtVar09206,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42570,0
udpConn3,TM10206,S64,mtVar09207,mtVar09207,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42578,0
udpConn3,TM10207,S64,mtVar09208,mtVar09208,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42586,0
udpConn3,TM10208,S64,mtVar09209,mtVar09209,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42594,0
udpConn3,TM10209,S64,mtVar09210,mtVar09210,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42602,0
udpConn3,TM10210,S64,mtVar09211,mtVar09211,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42610,0
udpConn3,TM10211,S64,mtVar09212,mtVar09212,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42618,0
udpConn3,TM10212,S64,mtVar09213,mtVar09213,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42626,0
udpConn3,TM10213,S64,mtVar09214,mtVar09214,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42634,0
udpConn3,TM10214,S64,mtVar09215,mtVar09215,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42642,0
udpConn3,TM10215,S64,mtVar09216,mtVar09216,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42650,0
udpConn3,TM10216,S64,mtVar09217,mtVar09217,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42658,0
udpConn3,TM10217,S64,mtVar09218,mtVar09218,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42666,0
udpConn3,TM10218,S64,mtVar09219,mtVar09219,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42674,0
udpConn3,TM10219,S64,mtVar09220,mtVar09220,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42682,0
udpConn3,TM10220,S64,mtVar09221,mtVar09221,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42690,0
udpConn3,TM10221,S64,mtVar09222,mtVar09222,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42698,0
udpConn3,TM10222,S64,mtVar09223,mtVar09223,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42706,0
udpConn3,TM10223,S64,mtVar09224,mtVar09224,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42714,0
udpConn3,TM10224,S64,mtVar09225,mtVar09225,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42722,0
udpConn3,TM10225,S64,mtVar09226,mtVar09226,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42730,0
udpConn3,TM10226,S64,mtVar09227,mtVar09227,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42738,0
udpConn3,TM10227,S64,mtVar09228,mtVar09228,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42746,0
udpConn3,TM10228,S64,mtVar09229,mtVar09229,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42754,0
udpConn3,TM10229,U8,mtVar09230,mtVar09230,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42762,0
udpConn3,TM10230,U8,mtVar09231,mtVar09231,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42763,0
udpConn3,TM10231,U8,mtVar09232,mtVar09232,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42764,0
udpConn3,TM10232,U8,mtVar09233,mtVar09233,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42765,0
udpConn3,TM10233,U8,mtVar09234,mtVar09234,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42766,0
udpConn3,TM10234,U8,mtVar09235,mtVar09235,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42767,0
udpConn3,TM10235,U8,mtVar09236,mtVar09236,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42768,0
udpConn3,TM10236,U8,mtVar09237,mtVar09237,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42769,0
udpConn3,TM10237,U8,mtVar09238,mtVar09238,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42770,0
udpConn3,TM10238,U8,mtVar09239,mtVar09239,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42771,0
udpConn3,TM10239,U8,mtVar09240,mtVar09240,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42772,0
udpConn3,TM10240,U8,mtVar09241,mtVar09241,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42773,0
udpConn3,TM10241,U8,mtVar09242,mtVar09242,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42774,0
udpConn3,TM10242,U8,mtVar09243,mtVar09243,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42775,0
udpConn3,TM10243,U8,mtVar09244,mtVar09244,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42776,0
udpConn3,TM10244,U8,mtVar09245,mtVar09245,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42777,0
udpConn3,TM10245,U8,mtVar09246,mtVar09246,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42778,0
udpConn3,TM10246,U8,mtVar09247,mtVar09247,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42779,0
udpConn3,TM10247,U8,mtVar09248,mtVar09248,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42780,0
udpConn3,TM10248,U8,mtVar09249,mtVar09249,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42781,0
udpConn3,TM10249,U16,mtVar09250,mtVar09250,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42782,0
udpConn3,TM10250,U16,mtVar09251,mtVar09251,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42784,0
udpConn3,TM10251,U16,mtVar09252,mtVar09252,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42786,0
udpConn3,TM10252,U16,mtVar09253,mtVar09253,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42788,0
udpConn3,TM10253,U16,mtVar09254,mtVar09254,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42790,0
udpConn3,TM10254,U16,mtVar09255,mtVar09255,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42792,0
udpConn3,TM10255,U16,mtVar09256,mtVar09256,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42794,0
udpConn3,TM10256,U16,mtVar09257,mtVar09257,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42796,0
udpConn3,TM10257,U16,mtVar09258,mtVar09258,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42798,0
udpConn3,TM10258,U16,mtVar09259,mtVar09259,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42800,0
udpConn3,TM10259,U16,mtVar09260,mtVar09260,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42802,0
udpConn3,TM10260,U16,mtVar09261,mtVar09261,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42804,0
udpConn3,TM10261,U16,mtVar09262,mtVar09262,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42806,0
udpConn3,TM10262,U16,mtVar09263,mtVar09263,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42808,0
udpConn3,TM10263,U16,mtVar09264,mtVar09264,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42810,0
udpConn3,TM10264,U16,mtVar09265,mtVar09265,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42812,0
udpConn3,TM10265,U16,mtVar09266,mtVar09266,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42814,0
udpConn3,TM10266,U16,mtVar09267,mtVar09267,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42816,0
udpConn3,TM10267,U16,mtVar09268,mtVar09268,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42818,0
udpConn3,TM10268,U32,mtVar09269,mtVar09269,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42820,0
udpConn3,TM10269,U32,mtVar09270,mtVar09270,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42824,0
udpConn3,TM10270,U32,mtVar09271,mtVar09271,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42828,0
udpConn3,TM10271,U32,mtVar09272,mtVar09272,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42832,0
udpConn3,TM10272,U32,mtVar09273,mtVar09273,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42836,0
udpConn3,TM10273,U32,mtVar09274,mtVar09274,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42840,0
udpConn3,TM10274,U32,mtVar09275,mtVar09275,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42844,0
udpConn3,TM10275,U32,mtVar09276,mtVar09276,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42848,0
udpConn3,TM10276,U32,mtVar09277,mtVar09277,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42852,0
udpConn3,TM10277,U32,mtVar09278,mtVar09278,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42856,0
udpConn3,TM10278,U32,mtVar09279,mtVar09279,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42860,0
udpConn3,TM10279,U32,mtVar09280,mtVar09280,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42864,0
udpConn3,TM10280,U32,mtVar09281,mtVar09281,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42868,0
udpConn3,TM10281,U32,mtVar09282,mtVar09282,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42872,0
udpConn3,TM10282,U32,mtVar09283,mtVar09283,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42876,0
udpConn3,TM10283,U32,mtVar09284,mtVar09284,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42880,0
udpConn3,TM10284,U32,mtVar09285,mtVar09285,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42884,0
udpConn3,TM10285,U32,mtVar09286,mtVar09286,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42888,0
udpConn3,TM10286,U32,mtVar09287,mtVar09287,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42892,0
udpConn3,TM10287,U32,mtVar09288,mtVar09288,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42896,0
udpConn3,TM10288,F64,mtVar09289,mtVar09289,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42900,0
udpConn3,TM10289,F64,mtVar09290,mtVar09290,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42908,0
udpConn3,TM10290,F64,mtVar09291,mtVar09291,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42916,0
udpConn3,TM10291,F64,mtVar09292,mtVar09292,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42924,0
udpConn3,TM10292,F64,mtVar09293,mtVar09293,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42932,0
udpConn3,TM10293,F64,mtVar09294,mtVar09294,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42940,0
udpConn3,TM10294,F64,mtVar09295,mtVar09295,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42948,0
udpConn3,TM10295,F64,mtVar09296,mtVar09296,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42956,0
udpConn3,TM10296,F64,mtVar09297,mtVar09297,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42964,0
udpConn3,TM10297,F64,mtVar09298,mtVar09298,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42972,0
udpConn3,TM10298,F64,mtVar09299,mtVar09299,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42980,0
udpConn3,TM10299,F64,mtVar09300,mtVar09300,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42988,0
udpConn3,TM10300,F64,mtVar09301,mtVar09301,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,42996,0
udpConn3,TM10301,F64,mtVar09302,mtVar09302,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43004,0
udpConn3,TM10302,F64,mtVar09303,mtVar09303,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43012,0
udpConn3,TM10303,F64,mtVar09304,mtVar09304,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43020,0
udpConn3,TM10304,F64,mtVar09305,mtVar09305,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43028,0
udpConn3,TM10305,F64,mtVar09306,mtVar09306,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43036,0
udpConn3,TM10306,F64,mtVar09307,mtVar09307,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43044,0
udpConn3,TM10307,F64,mtVar09308,mtVar09308,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43052,0
udpConn3,TM10308,F64,mtVar09309,mtVar09309,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43060,0
udpConn3,TM10309,F64,mtVar09310,mtVar09310,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43068,0
udpConn3,TM10310,F64,mtVar09311,mtVar09311,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43076,0
udpConn3,TM10311,F64,mtVar09312,mtVar09312,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43084,0
udpConn3,TM10312,F64,mtVar09313,mtVar09313,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43092,0
udpConn3,TM10313,F64,mtVar09314,mtVar09314,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43100,0
udpConn3,TM10314,U64,mtVar09315,mtVar09315,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43108,0
udpConn3,TM10315,U64,mtVar09316,mtVar09316,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43116,0
udpConn3,TM10316,U64,mtVar09317,mtVar09317,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43124,0
udpConn3,TM10317,U64,mtVar09318,mtVar09318,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43132,0
udpConn3,TM10318,U64,mtVar09319,mtVar09319,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43140,0
udpConn3,TM10319,U64,mtVar09320,mtVar09320,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43148,0
udpConn3,TM10320,U64,mtVar09321,mtVar09321,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43156,0
udpConn3,TM10321,U64,mtVar09322,mtVar09322,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43164,0
udpConn3,TM10322,U64,mtVar09323,mtVar09323,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43172,0
udpConn3,TM10323,U64,mtVar09324,mtVar09324,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43180,0
udpConn3,TM10324,U64,mtVar09325,mtVar09325,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43188,0
udpConn3,TM10325,U64,mtVar09326,mtVar09326,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43196,0
udpConn3,TM10326,U64,mtVar09327,mtVar09327,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43204,0
udpConn3,TM10327,U64,mtVar09328,mtVar09328,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43212,0
udpConn3,TM10328,U64,mtVar09329,mtVar09329,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43220,0
udpConn3,TM10329,U64,mtVar09330,mtVar09330,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43228,0
udpConn3,TM10330,U64,mtVar09331,mtVar09331,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43236,0
udpConn3,TM10331,U64,mtVar09332,mtVar09332,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43244,0
udpConn3,TM10332,U64,mtVar09333,mtVar09333,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43252,0
udpConn3,TM10333,U64,mtVar09334,mtVar09334,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43260,0
udpConn3,TM10334,U1,mtVar09335,mtVar09335,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,0
udpConn3,TM10335,U1,mtVar09336,mtVar09336,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,1
udpConn3,TM10336,U1,mtVar09337,mtVar09337,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,2
udpConn3,TM10337,U1,mtVar09338,mtVar09338,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,3
udpConn3,TM10338,U1,mtVar09339,mtVar09339,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,4
udpConn3,TM10339,U1,mtVar09340,mtVar09340,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,5
udpConn3,TM10340,U1,mtVar09341,mtVar09341,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,6
udpConn3,TM10341,U1,mtVar09342,mtVar09342,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43268,7
udpConn3,TM10342,U1,mtVar09343,mtVar09343,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,0
udpConn3,TM10343,U1,mtVar09344,mtVar09344,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,1
udpConn3,TM10344,U1,mtVar09345,mtVar09345,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,2
udpConn3,TM10345,U1,mtVar09346,mtVar09346,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,3
udpConn3,TM10346,U1,mtVar09347,mtVar09347,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,4
udpConn3,TM10347,U1,mtVar09348,mtVar09348,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,5
udpConn3,TM10348,U1,mtVar09349,mtVar09349,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,6
udpConn3,TM10349,U1,mtVar09350,mtVar09350,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43269,7
udpConn3,TM10350,U1,mtVar09351,mtVar09351,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,0
udpConn3,TM10351,U1,mtVar09352,mtVar09352,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,1
udpConn3,TM10352,U1,mtVar09353,mtVar09353,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,2
udpConn3,TM10353,U1,mtVar09354,mtVar09354,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,3
udpConn3,TM10354,U1,mtVar09355,mtVar09355,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,4
udpConn3,TM10355,U1,mtVar09356,mtVar09356,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,5
udpConn3,TM10356,U1,mtVar09357,mtVar09357,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,6
udpConn3,TM10357,S32,mtVar09358,mtVar09358,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43270,7
udpConn3,TM10358,S32,mtVar09359,mtVar09359,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43274,0
udpConn3,TM10359,S32,mtVar09360,mtVar09360,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43278,0
udpConn3,TM10360,S32,mtVar09361,mtVar09361,N/A,N/A,N/A,-1000000000,1000000000,how to fix aegis,43282,0
